Review_Text,Review,Sentimen_Asli,Sentimen_Prediksi
"gak sesuai banner gacha nya terus-terusan , malah makin berat lg.",sesuai banner gacha terusterusan berat,Negative,Negative
"woy hoyo halaman login google/Facebook nya di gw kok empty padahal di salah satu akun google nya udah bagus semua, tolong gimana cara ngatasinnya",woy hoyo halaman login googlefacebook empty salah akun google bagus tolong ngatasinnya,Negative,Negative
ratenya ZZZ banget,ratenya,Positive,Positive
Keren,keren,Positive,Positive
Untuk kedepannya saran saya tambahin fitur pose karakter saat di ajak foto donk biar gak cuman jadi patung doank itu sih yang saya inginkan ohh iya kalau bisa semoga ada kostum nikahnya miyabi dan coba buat fairy ada tubuh manusianya donk min soalnya gw cinta banget sama fairy apalagi fairy tipe gw banget soalnya gw suka yang besi besi hahaha semoga di baca yah makasih👏❤️,depan saran tambah fitur pose karakter ajak foto biar cuman patung doang oh iya moga kostum nikah miyabi coba fairy tubuh manusia min cinta fairy fairy tipe suka besi besi hahaha moga baca terima kasih,Positive,Negative
"Ini geme bagus bangat sih,aku tau karna yutuber minikraft baww ,ku kasih bingtang 5 semoga kedepan nya lebih banyak karakter dan mep nya😊",geme bagus sihaku tau yutuber minikraft baww ku kasih bingtang moga depan karakter mep,Positive,Negative
"Gamenya bagus tapi gasesuai ekspektasi aja, kupikir ini game open world seperti genshin , eh ternyata engga",bagus gasesuai ekspektasi pikir open world genshin eh,Negative,Negative
"Tolong untuk mihoyo tercinta, optimalkan game ini untuk hp mid range ke bawah karena masih agak lag,tolong yaa,love you mihoyo 😍🥰😚",tolong mihoyo cinta optimal hp mid range lagtolong yaalove you mihoyo,Positive,Positive
seru,seru,Positive,Positive
setelah update 2.0 kenapa main di hp cepet panas ya,update hp cepat panas,Negative,Negative
"game bagus, perpaduan santai dan combat yang seru! grafiknya manjain sih.",bagus padu santai combat seru grafik manja,Positive,Positive
"manato A rank? seriously? and made some random characters steals the spotlight instead? everyone know better that manato is loved by the community, and you guys decided to make him A rank..?",manato rank seriously and made some random characters steals the spotlight instead everyone know better that manato is loved by the community and you guys decided pakai him rank,Negative,Positive
keren,keren,Positive,Positive
Tolong dong di optimalkan lagi buat perangkat yg ram 4 sama tolong ukuran nya Jangan di gede gedein lagi udah cukup segitu saja 🙏🏻,tolong optimal perangkat ram tolong ukur gede gedein segitu,Negative,Negative
Ada bug black screen bwang,bug black screen bwang,Negative,Negative
bagus! pelepas stress,bagus lepas stres,Negative,Positive
"Tq hoyo, luck banget gw di game ini😂, soft pity trs, nah gitu donk hoyo jangan pelit pity ke player🗿",tq hoyo luck soft pity hoyo pelit pity player,Positive,Positive
Zenless Zone Zero Bagus Sekali & Seru Sekali👍👍👍,zenless zone zero bagus seru,Positive,Positive
"Game nya bagus kok tapi ada yang kurang layar awal nya tolong diperbaiki yah soal nya kemarin aku pas masuk tiba tiba lag aku matiin hp nya tiba tiba gak bisa nyala hp nya pas dinyalain cuman ada cahaya hp ane tolong diperbaiki yaahhh, tapi bagus kok game nya aku kasih 5 bintang 👌,,eehhh tapi sekarang aku gak bisa masuk pas loading tiba2 keluar,,😭😭😭😭kok aneh gw gak bisa main game di hp ku ngebag,,,, tolong diperbaiki pls yaahh 😭😭😭.",bagus layar tolong baik kemarin pas lag matiin hp nyala hp pas dinyalain cuman cahaya hp ane tolong baik bagus kasih bintang eeh pas loading keluarkok aneh hp ku ngebag tolong baik pls,Negative,Negative
"cukup bagus, dan gampang buat ngumpulin ticket gacha, tapi game ini membuat HP ku cepat panas saat game ini dimainkan, tolong optimalkan suhunya, jangan buat terlalu panas dan berat",bagus gampang ngumpulin ticket gacha hp ku cepat panas main tolong optimal suhu panas berat,Negative,Negative
Tolong banget tambahin keyboard dan mouse untuk gameplay yang versi mobile Kalau di tambahin saya kasi bintang lima,tolong tambah keyboard mouse gameplay versi mobile tambah kasih bintang,Positive,Positive
enjoy,enjoy,Positive,Positive
good game,good,Positive,Positive
"aku turunin bintangnya, GPU PowerVR memang seampas itu kah? chipset udah kenceng Dimensity 7025 ultra, cuman gara gara GPUnya TOLOL jadi kena limit texture sama Frame drop mulu, tolong segera diperbaiki ya min, biar semua kalangan bisa menikmati game kalian",turunin bintang gpu powervr ampas kah chipset kencang dimensity ultra cuman gara gara gpunya tolol limit texture frame drop mulu tolong baik min biar kalang nikmat,Negative,Negative
"Gamenya bagus, tpi terlalu pay to win masa sihh aku spin dptnya di hard pity truss, beneran harus sampe yg jaminan dpt SSR tier char yakali lahh, hidupku tu bukan cuman buat main game doang aku juga ada kegiatan lain yakali aku harus nolep cuman buat dptin 1 char doang hbis tu pas udh dpt jaminan dikasih char yang tdk sesuai banner kan taii",bagus pay win spin dapat hard pity truss benar jamin ssr tier char yakali hidup cuman doang giat yakali nolep cuman dptin char doang habis pas jamin kasih char sesuai banner taii,Negative,Negative
KASIH AJA HARD PITY TERUS. PADAHAL GUA SERING SPEND. DARI AWAL MAIN SAMPEK BANNER SKRNG GAADAAA WIN RATE OFFF 1X WIN AJA GAADA AMA SEKALI. MAKSUD LU PAAN SISTEM GACHA SEAMPAS INI. GAJELAS SISTEM GACHA LU HOYO. UDAH KENA HARD PITY TERUS GA PERNAH WIN. SISTEM GACHA AMPASSSSSSSSSSSSSSSS. CAPEK. EMNG DARI DULU SISTEM GACHA LU AMPAS GA DI GENSHIN. HSR. AMPASIN AJA SEMUA. UDAH MUAAKKKKKKKKKKKKK,kasih hard pity gua spend banner win rate of win paan sistem gacha ampas sistem gacha hoyo hard pity win sistem gacha ampas capek sistem gacha ampas genshin hsr ampasin muaak,Negative,Negative
"sangat bagus, dan ada karakter kesukaan saya🤗",bagus karakter suka,Positive,Positive
"I watched the latest video, tf new design outfit lady sun bro😭 Why does the design of the chest area have to be visible? Does it always have to be fanservice, huh? Please redesign it🥺🙏",watched the latest video tf new design outfit lady sun bro why does the design of the chest area have be visible does always have be fanservice huh please redesign,Negative,Negative
"Story nya bagus, banyak minigame menarik ama misi sampingan yang gak ngantuk. tapi ya gitu, sistem gacha nya. udah grinding mati matian dapet nya malah karakter tier S yang sama sekali gak kubutuhkan, nyari polychrome disini susah nya bukan main, bener bener harus tryhard parah buat dapetin polychrome yang banyak. Event juga kebanyakan boring ama gak menarik, cuma sebagian doang yang seru. udah gitu design char yang sekarang juga parah, gak kayak char terdahulu yang nyatu ama tema di game.",story bagus minigame tarik misi samping ngantuk sistem gacha grinding mati mati karakter tier butuh cari polychrome susah tryhard parah polychrome event banyak boring tarik doang seru design char parah char nyatu tema,Negative,Negative
untuk segi story udah bagus cukup bagus ....di divice ram 6 udah cukup worthit walau pun saat ultimate sedikit frame drop....kendala utama kenapa cahce dari story lama klo di hapus pas login lagi dia ke download lagi yah? tolong developer untuk data story lama nya bisa di hapus atau di download sesuai player nya dong. soalnya saat di hapus pas login lagi dia dowload lagi berhubungan storagenya yang lumayan gede loading screen nya juga lama. dimohon developer untuk meminimalkan penyimpanan👏,segi story bagus bagus divice ram worthit ultimate frame dropkendala utama cahce story hapus pas login download tolong developer data story hapus download sesuai player hapus pas login dowload hubung storagenya lumayan gede loading screen mohon developer minimal simpan,Negative,Negative
Game baru waifu baru😍,waifu,Positive,Positive
teruntuk hp kentang di usahakan jangan download ini game! yang bisa menyebabkan koar2 kasih bintang 1 padahal hp eluh nya aja kentang tll.,untuk hp kentang usaha download sebab koar kasih bintang hp eluh kentang tll,Negative,Negative
Hosimi Miyabi>_<,hosimi miyabi,Positive,Positive
Game sangat buruk tidak dapat di mainkan ghensin impact aja yang 25 gb lebih masih suport untuk di mainkan sedangkan sampah ini tidak dapat dj mainkan sama sekali,buruk main ghensin impact gb suport main sampah dj main,Negative,Negative
"Baru beli hp baru trus download game ini dan setting rata kanan, Damnn hoyo sedang memasak 🔥🔥🔥",beli hp download setting rata kanan damnn hoyo masak,Negative,Negative
"gamenya bagus, mekaniknya ok, karakternya Alamak, storynya bagus. tapi agak ngeframe dikit",bagus mekanik ok karakter alamak storynya bagus ngeframe dikit,Positive,Positive
Add a new agent that has a whip for a weapon,new agent that has whip for weapon,Positive,Positive
Yemss,yemss,Positive,Positive
BigblackNigaboy,bigblacknigaboy,Positive,Positive
"Baru juga main udah bug, map hitam semua ga keliatan apa apa, tolong di fix secepatnya",bug map hitam tolong fix cepat,Negative,Negative
"woi baikin servernya lah, masa gw login google/FB muter mulu",woi baikin servernya login googlefb muter mulu,Negative,Negative
"This game is great, i like it. But I have to regret that i didn't choose Wise to being the MC. So would the developer give me a change/opportunity to rechoose the MC without restart the account? Hope you reply this feed.",this is great like but have regret that didnt choose wise being the mc sok would the developer give me changeopportunity rechoose the mc without restart the account hope you reply this feed,Positive,Positive
"baru install, gacha banner Hanabi & langsung dikasih rate off di 80 kali pull, langsung uninstall Wak🙈",install gacha banner hanabi kasih rate off pull uninstall wak,Negative,Negative
Ok,ok,Positive,Positive
1.4 is beyond absolute cinema. Big improvement for all aspect. Thanks for adding dating simulator.,is beyond absolute cema big improvement for all aspect thanks for adding dating simulator,Negative,Negative
A game that change my entire life🤩,that change my entire life,Negative,Positive
"i love this game and play since debut release, but now in 2.2 i feel so much powercrept, even miyabi don't giva a damage to a boss in critical node, i Will gonna leave this game if patch 2.3 still like that",love this and play since debut release but now feel sok much powercrept even miyabi dont giva damage bos critical node will gon na leave this if patch still like that,Positive,Positive
Bansosnya agak kurang,bansosnya,Positive,Positive
"Harapan saya untuk game ini adalah perbanyak lagi karakter nya dan ceritanya, dan dibuat agar kita bisa bermain bersama teman untuk melawan bos"" Nya, serta adanya fitur chat dengan teman dalam battle sehingga lebih mudah untuk mabar, itu aja sih menurut saya, selebihnya ini game keren banget, dan tidak ngebosenin",harap banyak karakter cerita main teman lawan bos fitur chat teman battle mudah mabar lebih keren ngebosenin,Negative,Negative
bagus,bagus,Positive,Positive
game ini peak sekali bansos besar walaupun hoki hokian kalau gacha nya tapi overall dari segi fight bagus smooth banget cerita prolog lumayan lama tapi oke banget dialog nya gak kaku bagus lah untuk bos sesuai kemampuan masing-masing kalau lu ngestack atau gak bisa kalah kan bos nya itu bukan bos nya yang op tapi lu nya aja yang skill issue overall game ini bagus banget,peak bansos hoki hoki gacha overall segi fight bagus smooth cerita prolog lumayan oke dialog kaku bagus bos sesuai mampu masingmasing ngestack kalah bos bos op skill issue overall bagus,Negative,Negative
gg gaming Ada hoshimi miyabi,gaming hoshimi miyabi,Positive,Positive
"HOYOO, HUGO RERUN PLSSS. MAKASIH ❤️",hoyoo hugo rerun pls terima kasih,Positive,Positive
"bagus bgt game nya, dr semua game hoyo ini yg paling best lah power creep sejauh ini sehat, story best, charnya juga bagus bagus, bansos pa lagi lancar jaya. good buat developer ni game. minus nya ya mungkin device emang harus agak high buat mainin ni game biar ga lag😆😆",bagus hoyo best power creep sehat story best charnya bagus bagus bansos lancar jaya good developer minus device high mainin biar lag,Positive,Positive
makin hari makin berat buat dimainkan di handphone. Piper soukaku ju fufu,berat main handphone piper soukaku ju fufu,Negative,Negative
"Gamenya menarik tapi yang membosankan itu pas Waktu di TV² selebihnya bagus cuma bug saya gapernah ngalamin,semoga ga kikir",tarik bosan pas waktu tv lebih bagus bug ngalaminsemoga kikir,Positive,Positive
Bagus,bagus,Positive,Positive
stuck saat update versi terbaru,stuck update versi baru,Negative,Negative
Bagus cerita gampang masuk di otak banyak bonsos gameplay seru musik bagus,bagus cerita gampang otak bonsos gameplay seru musik bagus,Positive,Positive
Game udah bagus . cuma harus lebih dioptimalkan lagi di perangkat hp,bagus optimal perangkat hp,Positive,Positive
"Game bagus hanya saja tidak kompatibel dengan HP saya jadi saya main di PC, semoga di masa depan bisa dioptimasi lagi",bagus kompatibel hp pc moga dioptimasi,Positive,Positive
Bikin Ngantuk gamenya,bikin ngantuk,Negative,Negative
"min kenapa versi terbaru malah berat banget, terlalu makan ram pdahal ram 12gb tapi saat d ingame tiba2 suka ngcrash, tolong perbaiki min",min versi baru berat makan ram ram gb ingame suka ngcrash tolong baik min,Negative,Negative
"Lebanyakan dialog ngantukkk,",lebanyakan dialog ngantuk,Negative,Negative
Untuk segi grafik sama gameplay emang bagus dan menarik tetapi ada kekurangan nya nyaitu sering keluar sendiri saat dimain kan tolong pihak developer segera diperbaiki secara cepat karena bisa mempengaruhi segi gameplay dari para player yang sedang bermain,segi grafik gameplay bagus tarik kurang nyaitu main tolong developer baik cepat pengaruh segi gameplay player main,Negative,Negative
Awesome,awesome,Positive,Positive
baru anniversary 1 tapi sangat buruk di pra-unduh malah nge stack gmn sii updatenya malah makin kacau,anniversary buruk praunduh nge stack updatenya kacau,Negative,Negative
"Sejauh ini sangat bagus, tetapi agak sedikit ngelag ketika membuka pintu dan ketika sedang di mode tidak bertarung. TV Mode kalau bisa dikurangi agar tidak bosan dan cepat mengantuk ketika sedang dimainkan. Jangan terlalu sering update agar tidak memenuhi penyimpanan device",bagus ngelag buka pintu mode tarung tv mode rang bosan cepat antuk main update penuh simpan device,Negative,Negative
